Subject	Trial	TargBinary	ExpCond	PrimeCategory	PrimeType
41	19.gif	1	Same	Transitive	Prime_B
41	11.gif	1	Same	Locative	Prime_B
41	90.gif	1	Same	Dative	Prime_B
41	22.gif	0	Same	Transitive	Prime_B
41	26.gif	0	Same	Dative	Prime_A
41	28.gif	0	Different	Transitive	Prime_B
41	13.gif	1	Different	Locative	Prime_B
41	52.gif	0	Different	Dative	Prime_B
41	25.gif	0	Different	Transitive	Prime_A
41	66.gif	0	Different	Locative	Prime_A
41	45.gif	1	Different	Dative	Prime_B
41	30.gif	0	Different	Transitive	Prime_B
41	114.gif	1	Different	Locative	Prime_A
41	T6.gif	0	Different	Dative	Prime_A
41	37.gif	1	Different	Transitive	Prime_A
41	51.gif	0	Different	Dative	Prime_A
41	36.gif	0	Different	Transitive	Prime_A
41	70.gif	0	Different	Locative	Prime_A
41	84.gif	1	Different	Dative	Prime_B
41	32.gif	1	Different	Transitive	Prime_A
41	34.gif	1	Different	Dative	Prime_A
41	40.gif	0	Different	Transitive	Prime_B
41	74.gif	0	Different	Locative	Prime_B
41	68.gif	0	Different	Dative	Prime_A
41	39.gif	0	Different	Transitive	Prime_B
41	82.gif	1	Different	Dative	Prime_B
41	57.gif	0	Same	Transitive	Prime_B
41	81.gif	0	Same	Locative	Prime_B
41	43.gif	0	Same	Dative	Prime_A
41	93.gif	1	Same	Transitive	Prime_B
41	108.gif	0	Same	Locative	Prime_A
41	T11.gif	1	Same	Dative	Prime_B
41	1.gif	0	Same	Transitive	Prime_A
41	112.gif	1	Same	Locative	Prime_B
41	44.gif	0	Same	Dative	Prime_B
41	109.gif	0	Same	Locative	Prime_A
41	T4.gif	0	Same	Dative	Prime_A
42	26.gif	1	Same	Dative	Prime_A
42	21.gif	1	Same	Locative	Prime_A
42	22.gif	0	Same	Transitive	Prime_B
42	90.gif	1	Same	Dative	Prime_B
42	11.gif	1	Same	Locative	Prime_B
42	19.gif	1	Same	Transitive	Prime_B
42	33.gif	1	Same	Dative	Prime_A
42	76.gif	1	Same	Locative	Prime_B
42	T1.gif	1	Same	Dative	Prime_B
42	8.gif	1	Same	Locative	Prime_A
42	29.gif	1	Same	Transitive	Prime_A
42	51.gif	1	Different	Dative	Prime_A
42	15.gif	1	Different	Locative	Prime_B
42	37.gif	1	Different	Transitive	Prime_A
42	T6.gif	1	Different	Dative	Prime_A
42	114.gif	1	Different	Locative	Prime_A
42	30.gif	0	Different	Transitive	Prime_B
42	45.gif	1	Different	Dative	Prime_B
42	66.gif	1	Different	Locative	Prime_A
42	25.gif	1	Different	Transitive	Prime_A
42	52.gif	1	Different	Dative	Prime_B
42	28.gif	1	Different	Transitive	Prime_B
42	82.gif	1	Different	Dative	Prime_B
42	78.gif	1	Different	Locative	Prime_A
42	39.gif	0	Different	Transitive	Prime_B
42	68.gif	1	Different	Dative	Prime_A
42	74.gif	1	Different	Locative	Prime_B
42	40.gif	0	Different	Transitive	Prime_B
42	104.gif	1	Different	Locative	Prime_B
42	32.gif	1	Different	Transitive	Prime_A
42	84.gif	1	Different	Dative	Prime_B
42	70.gif	1	Different	Locative	Prime_A
42	36.gif	0	Different	Transitive	Prime_A
42	T4.gif	1	Same	Dative	Prime_A
42	38.gif	1	Same	Transitive	Prime_A
42	44.gif	1	Same	Dative	Prime_B
42	112.gif	1	Same	Locative	Prime_B
42	1.gif	0	Same	Transitive	Prime_A
42	T11.gif	1	Same	Dative	Prime_B
42	108.gif	1	Same	Locative	Prime_A
42	93.gif	1	Same	Transitive	Prime_B
42	43.gif	1	Same	Dative	Prime_A
42	81.gif	1	Same	Locative	Prime_B
42	57.gif	0	Same	Transitive	Prime_B
43	T1.gif	1	Different	Dative	Prime_A
43	6.gif	0	Different	Transitive	Prime_B
43	33.gif	1	Different	Dative	Prime_B
43	19.gif	1	Different	Transitive	Prime_A
43	90.gif	1	Different	Dative	Prime_A
43	22.gif	1	Different	Transitive	Prime_A
43	21.gif	1	Different	Locative	Prime_B
43	13.gif	1	Same	Locative	Prime_A
43	52.gif	1	Same	Dative	Prime_A
43	25.gif	0	Same	Transitive	Prime_B
43	45.gif	1	Same	Dative	Prime_A
43	30.gif	1	Same	Transitive	Prime_A
43	T6.gif	1	Same	Dative	Prime_B
43	37.gif	1	Same	Transitive	Prime_B
43	15.gif	1	Same	Locative	Prime_A
43	51.gif	0	Same	Dative	Prime_B
43	36.gif	1	Same	Transitive	Prime_B
43	84.gif	1	Same	Dative	Prime_A
43	32.gif	1	Same	Transitive	Prime_B
43	34.gif	1	Same	Dative	Prime_B
43	40.gif	0	Same	Transitive	Prime_A
43	74.gif	0	Same	Locative	Prime_A
43	68.gif	1	Same	Dative	Prime_B
43	39.gif	0	Same	Transitive	Prime_A
43	82.gif	1	Same	Dative	Prime_A
43	57.gif	1	Different	Transitive	Prime_A
43	81.gif	1	Different	Locative	Prime_A
43	43.gif	0	Different	Dative	Prime_B
43	93.gif	1	Different	Transitive	Prime_A
43	108.gif	1	Different	Locative	Prime_B
43	T11.gif	1	Different	Dative	Prime_A
43	1.gif	0	Different	Transitive	Prime_B
43	112.gif	1	Different	Locative	Prime_A
43	44.gif	0	Different	Dative	Prime_A
43	T4.gif	0	Different	Dative	Prime_B
44	26.gif	0	Different	Dative	Prime_B
44	21.gif	0	Different	Locative	Prime_B
44	22.gif	1	Different	Transitive	Prime_A
44	90.gif	1	Different	Dative	Prime_A
44	19.gif	1	Different	Transitive	Prime_A
44	33.gif	0	Different	Dative	Prime_B
44	6.gif	1	Different	Transitive	Prime_B
44	T1.gif	1	Different	Dative	Prime_A
44	29.gif	1	Different	Transitive	Prime_B
44	51.gif	0	Same	Dative	Prime_B
44	15.gif	1	Same	Locative	Prime_A
44	37.gif	1	Same	Transitive	Prime_B
44	T6.gif	0	Same	Dative	Prime_B
44	30.gif	1	Same	Transitive	Prime_A
44	45.gif	1	Same	Dative	Prime_A
44	66.gif	0	Same	Locative	Prime_B
44	25.gif	0	Same	Transitive	Prime_B
44	52.gif	0	Same	Dative	Prime_A
44	13.gif	1	Same	Locative	Prime_A
44	28.gif	1	Same	Transitive	Prime_A
44	82.gif	1	Same	Dative	Prime_A
44	39.gif	0	Same	Transitive	Prime_A
44	68.gif	0	Same	Dative	Prime_B
44	74.gif	1	Same	Locative	Prime_A
44	40.gif	0	Same	Transitive	Prime_A
44	34.gif	0	Same	Dative	Prime_B
44	32.gif	1	Same	Transitive	Prime_B
44	84.gif	0	Same	Dative	Prime_A
44	70.gif	0	Same	Locative	Prime_B
44	36.gif	0	Same	Transitive	Prime_B
44	T4.gif	0	Different	Dative	Prime_B
44	109.gif	1	Different	Locative	Prime_B
44	38.gif	0	Different	Transitive	Prime_B
44	44.gif	0	Different	Dative	Prime_A
44	112.gif	0	Different	Locative	Prime_A
44	1.gif	0	Different	Transitive	Prime_B
44	108.gif	1	Different	Locative	Prime_B
44	93.gif	1	Different	Transitive	Prime_A
44	43.gif	0	Different	Dative	Prime_B
44	81.gif	1	Different	Locative	Prime_A
44	57.gif	1	Different	Transitive	Prime_A
45	T1.gif	1	Same	Dative	Prime_B
45	6.gif	1	Same	Transitive	Prime_A
45	33.gif	1	Same	Dative	Prime_A
45	19.gif	0	Same	Transitive	Prime_B
45	11.gif	0	Same	Locative	Prime_B
45	90.gif	0	Same	Dative	Prime_B
45	22.gif	0	Same	Transitive	Prime_B
45	26.gif	1	Same	Dative	Prime_A
45	28.gif	1	Different	Transitive	Prime_B
45	13.gif	1	Different	Locative	Prime_B
45	52.gif	1	Different	Dative	Prime_B
45	25.gif	0	Different	Transitive	Prime_A
45	66.gif	0	Different	Locative	Prime_A
45	45.gif	1	Different	Dative	Prime_B
45	30.gif	1	Different	Transitive	Prime_B
45	T6.gif	1	Different	Dative	Prime_A
45	37.gif	1	Different	Transitive	Prime_A
45	15.gif	0	Different	Locative	Prime_B
45	51.gif	1	Different	Dative	Prime_A
45	36.gif	1	Different	Transitive	Prime_A
45	70.gif	0	Different	Locative	Prime_A
45	84.gif	0	Different	Dative	Prime_B
45	32.gif	1	Different	Transitive	Prime_A
45	40.gif	0	Different	Transitive	Prime_B
45	74.gif	1	Different	Locative	Prime_B
45	68.gif	1	Different	Dative	Prime_A
45	82.gif	1	Different	Dative	Prime_B
45	57.gif	1	Same	Transitive	Prime_B
45	81.gif	1	Same	Locative	Prime_B
45	43.gif	1	Same	Dative	Prime_A
45	93.gif	1	Same	Transitive	Prime_B
45	108.gif	0	Same	Locative	Prime_A
45	T11.gif	1	Same	Dative	Prime_B
45	1.gif	1	Same	Transitive	Prime_A
45	112.gif	1	Same	Locative	Prime_B
45	44.gif	1	Same	Dative	Prime_B
45	109.gif	1	Same	Locative	Prime_A
45	T4.gif	1	Same	Dative	Prime_A
46	26.gif	0	Same	Dative	Prime_B
46	21.gif	0	Same	Locative	Prime_B
46	22.gif	1	Same	Transitive	Prime_A
46	90.gif	1	Same	Dative	Prime_A
46	19.gif	1	Same	Transitive	Prime_A
46	33.gif	0	Same	Dative	Prime_B
46	76.gif	0	Same	Locative	Prime_A
46	6.gif	1	Same	Transitive	Prime_B
46	T1.gif	1	Same	Dative	Prime_A
46	8.gif	1	Same	Locative	Prime_B
46	29.gif	1	Same	Transitive	Prime_B
46	51.gif	1	Different	Dative	Prime_B
46	37.gif	1	Different	Transitive	Prime_B
46	T6.gif	1	Different	Dative	Prime_B
46	114.gif	1	Different	Locative	Prime_B
46	30.gif	1	Different	Transitive	Prime_A
46	45.gif	1	Different	Dative	Prime_A
46	25.gif	1	Different	Transitive	Prime_B
46	52.gif	1	Different	Dative	Prime_A
46	28.gif	1	Different	Transitive	Prime_A
46	82.gif	1	Different	Dative	Prime_A
46	68.gif	1	Different	Dative	Prime_B
46	40.gif	1	Different	Transitive	Prime_A
46	32.gif	1	Different	Transitive	Prime_B
46	84.gif	1	Different	Dative	Prime_A
46	70.gif	0	Different	Locative	Prime_B
46	T4.gif	1	Same	Dative	Prime_B
46	44.gif	0	Same	Dative	Prime_A
46	112.gif	1	Same	Locative	Prime_A
46	1.gif	0	Same	Transitive	Prime_B
46	T11.gif	1	Same	Dative	Prime_A
46	108.gif	1	Same	Locative	Prime_B
46	93.gif	1	Same	Transitive	Prime_A
46	43.gif	1	Same	Dative	Prime_B
46	81.gif	0	Same	Locative	Prime_A
47	29.gif	0	Different	Transitive	Prime_B
47	T1.gif	1	Different	Dative	Prime_A
47	6.gif	0	Different	Transitive	Prime_B
47	33.gif	1	Different	Dative	Prime_B
47	19.gif	1	Different	Transitive	Prime_A
47	11.gif	1	Different	Locative	Prime_A
47	90.gif	1	Different	Dative	Prime_A
47	22.gif	0	Different	Transitive	Prime_A
47	26.gif	1	Different	Dative	Prime_B
47	28.gif	0	Same	Transitive	Prime_A
47	13.gif	1	Same	Locative	Prime_A
47	52.gif	1	Same	Dative	Prime_A
47	25.gif	0	Same	Transitive	Prime_B
47	66.gif	0	Same	Locative	Prime_B
47	45.gif	1	Same	Dative	Prime_A
47	30.gif	0	Same	Transitive	Prime_A
47	114.gif	1	Same	Locative	Prime_B
47	T6.gif	1	Same	Dative	Prime_B
47	37.gif	1	Same	Transitive	Prime_B
47	51.gif	0	Same	Dative	Prime_B
47	36.gif	0	Same	Transitive	Prime_B
47	70.gif	0	Same	Locative	Prime_B
47	84.gif	1	Same	Dative	Prime_A
47	32.gif	0	Same	Transitive	Prime_B
47	104.gif	1	Same	Locative	Prime_A
47	34.gif	1	Same	Dative	Prime_B
47	40.gif	0	Same	Transitive	Prime_A
47	74.gif	1	Same	Locative	Prime_A
47	68.gif	0	Same	Dative	Prime_B
47	39.gif	0	Same	Transitive	Prime_A
47	78.gif	1	Same	Locative	Prime_B
47	82.gif	1	Same	Dative	Prime_A
47	57.gif	1	Different	Transitive	Prime_A
47	81.gif	0	Different	Locative	Prime_A
47	43.gif	0	Different	Dative	Prime_B
47	93.gif	1	Different	Transitive	Prime_A
47	108.gif	0	Different	Locative	Prime_B
47	T11.gif	1	Different	Dative	Prime_A
47	1.gif	0	Different	Transitive	Prime_B
47	112.gif	0	Different	Locative	Prime_A
47	44.gif	1	Different	Dative	Prime_A
47	38.gif	0	Different	Transitive	Prime_B
47	109.gif	0	Different	Locative	Prime_B
47	T4.gif	1	Different	Dative	Prime_B
48	26.gif	0	Different	Dative	Prime_A
48	22.gif	0	Different	Transitive	Prime_B
48	90.gif	0	Different	Dative	Prime_B
48	19.gif	1	Different	Transitive	Prime_B
48	33.gif	0	Different	Dative	Prime_A
48	6.gif	1	Different	Transitive	Prime_A
48	29.gif	0	Different	Transitive	Prime_A
48	37.gif	1	Same	Transitive	Prime_A
48	T6.gif	0	Same	Dative	Prime_A
48	30.gif	0	Same	Transitive	Prime_B
48	45.gif	1	Same	Dative	Prime_B
48	66.gif	1	Same	Locative	Prime_A
48	25.gif	1	Same	Transitive	Prime_A
48	52.gif	0	Same	Dative	Prime_B
48	13.gif	1	Same	Locative	Prime_B
48	82.gif	0	Same	Dative	Prime_B
48	68.gif	0	Same	Dative	Prime_A
48	40.gif	0	Same	Transitive	Prime_B
48	32.gif	1	Same	Transitive	Prime_A
48	84.gif	0	Same	Dative	Prime_B
48	T4.gif	0	Different	Dative	Prime_A
48	109.gif	1	Different	Locative	Prime_A
48	38.gif	1	Different	Transitive	Prime_A
48	44.gif	0	Different	Dative	Prime_B
48	112.gif	1	Different	Locative	Prime_B
48	1.gif	0	Different	Transitive	Prime_A
48	108.gif	1	Different	Locative	Prime_A
48	93.gif	0	Different	Transitive	Prime_B
48	43.gif	0	Different	Dative	Prime_A
48	57.gif	0	Different	Transitive	Prime_B
